Kind,Name,CountClassCoupled,CountDeclMethod,PercentLackOfCohesion,Date
File,AbstractAnnotation.java,,11,,2013-07-04
File,AbstractBlock.java,,39,,2013-07-04
File,AbstractBlockTests.java,,5,,2013-07-04
File,AbstractCategoryItemLabelGenerator.java,,13,,2013-07-04
File,AbstractCategoryItemRenderer.java,,57,,2013-07-04
File,AbstractCategoryItemRendererTests.java,,9,,2013-07-04
File,AbstractDataset.java,,12,,2013-07-04
File,AbstractDialLayer.java,,11,,2013-07-04
File,AbstractDialLayerTests.java,,5,,2013-07-04
File,AbstractIntervalXYDataset.java,,4,,2013-07-04
File,AbstractOverlay.java,,5,,2013-07-04
File,AbstractPieItemLabelGenerator.java,,9,,2013-07-04
File,AbstractPieLabelDistributor.java,,6,,2013-07-04
File,AbstractRenderer.java,,193,,2013-07-04
File,AbstractRendererTests.java,,26,,2013-07-04
File,AbstractSeriesDataset.java,,5,,2013-07-04
File,AbstractXYAnnotation.java,,9,,2013-07-04
File,AbstractXYDataset.java,,3,,2013-07-04
File,AbstractXYItemLabelGenerator.java,,16,,2013-07-04
File,AbstractXYItemRenderer.java,,59,,2013-07-04
File,AbstractXYItemRendererTests.java,,8,,2013-07-04
File,AbstractXYZDataset.java,,1,,2013-07-04
File,Annotation.java,,2,,2013-07-04
File,AnnotationChangeEvent.java,,2,,2013-07-04
File,AnnotationChangeListener.java,,1,,2013-07-04
File,AnnotationsPackageTests.java,,3,,2013-07-04
File,ArcDialFrame.java,,25,,2013-07-04
File,ArcDialFrameTests.java,,6,,2013-07-04
File,AreaChartTests.java,,9,,2013-07-04
File,AreaRenderer.java,,7,,2013-07-04
File,AreaRendererEndType.java,,4,,2013-07-04
File,AreaRendererEndTypeTests.java,,4,,2013-07-04
File,AreaRendererTests.java,,8,,2013-07-04
File,Arrangement.java,,3,,2013-07-04
File,ArrowNeedle.java,,5,,2013-07-04
File,ArrowNeedleTests.java,,5,,2013-07-04
File,Axis.java,,65,,2013-07-04
File,AxisChangeEvent.java,,2,,2013-07-04
File,AxisChangeListener.java,,1,,2013-07-04
File,AxisCollection.java,,6,,2013-07-04
File,AxisEntity.java,,10,,2013-07-04
File,AxisLocation.java,,6,,2013-07-04
File,AxisLocationTests.java,,5,,2013-07-04
File,AxisPackageTests.java,,3,,2013-07-04
File,AxisSpace.java,,19,,2013-07-04
File,AxisSpaceTests.java,,5,,2013-07-04
File,AxisState.java,,13,,2013-07-04
File,AxisTests.java,,5,,2013-07-04
File,BarChart3DTests.java,,9,,2013-07-04
File,BarChartDemo1.java,,4,,2013-07-04
File,BarChartTests.java,,9,,2013-07-04
File,BarPainter.java,,2,,2013-07-04
File,BarRenderer.java,,49,,2013-07-04
File,BarRenderer3D.java,,17,,2013-07-04
File,BarRenderer3DTests.java,,7,,2013-07-04
File,BarRendererTests.java,,11,,2013-07-04
File,Block.java,,7,,2013-07-04
File,BlockBorder.java,,11,,2013-07-04
File,BlockBorderTests.java,,5,,2013-07-04
File,BlockContainer.java,,14,,2013-07-04
File,BlockContainerTests.java,,5,,2013-07-04
File,BlockFrame.java,,2,,2013-07-04
File,BlockPackageTests.java,,3,,2013-07-04
File,BlockParams.java,,7,,2013-07-04
File,BlockResult.java,,3,,2013-07-04
File,BorderArrangement.java,,10,,2013-07-04
File,BorderArrangementTests.java,,8,,2013-07-04
File,BoxAndWhiskerCalculator.java,,4,,2013-07-04
File,BoxAndWhiskerCalculatorTests.java,,6,,2013-07-04
File,BoxAndWhiskerCategoryDataset.java,,18,,2013-07-04
File,BoxAndWhiskerItem.java,,13,,2013-07-04
File,BoxAndWhiskerItemTests.java,,4,,2013-07-04
File,BoxAndWhiskerRenderer.java,,30,,2013-07-04
File,BoxAndWhiskerRendererTests.java,,24,,2013-07-04
File,BoxAndWhiskerToolTipGenerator.java,,4,,2013-07-04
File,BoxAndWhiskerToolTipGeneratorTests.java,,7,,2013-07-04
File,BoxAndWhiskerXYDataset.java,,11,,2013-07-04
File,BoxAndWhiskerXYToolTipGenerator.java,,4,,2013-07-04
File,BoxAndWhiskerXYToolTipGeneratorTests.java,,7,,2013-07-04
File,BubbleXYItemLabelGenerator.java,,10,,2013-07-04
File,BubbleXYItemLabelGeneratorTests.java,,8,,2013-07-04
File,CSV.java,,6,,2013-07-04
File,CandlestickRenderer.java,,31,,2013-07-04
File,CandlestickRendererTests.java,,9,,2013-07-04
